Date,Open,Close,Low,High,Volume,,MACD,,
1994-05-31,3681.7,3758.4,3609.7,3788.8,1280643608,,-6.90914481,,
1994-06-30,3758.4,3625,3603.9,3839.9,1319127068,,-18.29064813,,
1994-07-31,3625,3764.5,3611,3782.6,1121517295,,-17.08611441,,
1994-08-31,3764.5,3913.4,3722.4,3954.5,1443142105,,-7.417211401,,
1994-09-30,3913.4,3843.2,3804.5,3972.7,1388774437,,-6.915410394,,
1994-10-31,3843.2,3908.1,3736.2,3958.3,1428588721,,-3.548148562,,
1994-11-30,3908.1,3739.2,3612.1,3919.9,1411075940,,-13.47387168,,
1994-12-31,3739.2,3834.4,3639,3882.2,1432204511,,-14.32610274,,
1995-01-31,3834.4,3843.9,3794.4,3955.6,1544659397,,-14.88309109,,
1995-02-28,3843.9,4011.1,3809.2,4034.6,1428622557,,-5.12786164,,
1995-03-31,4011.1,4157.7,3935.3,4213.7,1756772932,,9.276524471,,
1995-04-30,4157.7,4321.3,4129.7,4348.9,1420066915,,26.90356739,,
1995-05-31,4321.3,4465.1,4278.7,4480.7,1703727068,,44.30156204,,
1995-06-30,4465.1,4556.1,4394.6,4614.2,1703864662,,57.17341716,,
1995-07-31,4556.1,4708.5,4530.3,4768,1647354139,,70.32170657,,
1995-08-31,4708.5,4610.6,4552.8,4772.6,1609691728,,66.82016594,,
1995-09-30,4610.6,4789.1,4594.7,4839.5,1590651884,,70.55329655,,
1995-10-31,4789.1,4755.5,4638.4,4845.1,1812879691,,64.92875033,,
1995-11-30,4755.5,5074.5,4719.7,5143.1,1707631579,,76.08796407,,
1995-12-31,5074.5,5117.1,5016.7,5266.7,1629985712,,79.36930684,,
1996-01-31,5117.1,5395.3,5000.1,5433.2,2072492469,,92.39548218,,
1996-02-29,5395.3,5485.6,5319.4,5693.4,1976621064,,98.64474913,,
1996-03-31,5485.6,5587.1,5395.3,5755.9,2026511272,,100.8087108,,
1996-04-30,5587.1,5569.1,5382.7,5737.1,2002256379,,92.44266951,,
1996-05-31,5569.1,5643.2,5327.7,5833,2012287210,,83.58209941,,
1996-06-30,5643.2,5654.6,5559.7,5770.6,1788428570,,70.6841859,,
1996-07-31,5654.6,5528.9,5170.1,5769.9,1853063892,,47.02136845,,
1996-08-31,5528.9,5616.2,5507.8,5762,1664736089,,31.33775292,,
1996-09-30,5616.2,5882.2,5550.4,5952.1,1820246604,,32.81029907,,
1996-10-31,5882.2,6029.4,5833.7,6162.8,2190076685,,37.30248191,,
1996-11-30,6029.4,6521.7,5975.3,6606.3,2009280448,,65.39028276,,
1996-12-31,6521.7,6448.3,6206.8,6624,2050188733,,70.54426083,,
1997-01-31,6448.3,6813.1,6319,6953.6,2624190200,,88.85769867,,
1997-02-28,6813.1,6877.7,6683.4,7112.9,2192133834,,95.09862294,,
1997-03-31,6877.7,6583.5,6532.5,7158.3,2262543603,,70.33104324,,
1997-04-30,6583.5,7009,6315.8,7081.2,2359768426,,73.19556543,,
1997-05-31,7009,7331,6891.4,7430.2,2279697780,,86.45723505,,
1997-06-30,7331,7672.8,7214.3,7868.4,2449161691,,106.6069729,,
1997-07-31,7672.8,8222.6,7613.5,8329,2697320291,,143.048831,,
1997-08-31,8222.6,7622.4,7580.9,8340.1,2392353348,,114.0755815,,
1997-09-30,7651,7945.3,7556.2,8078.4,2567593946,,104.2703197,,
1997-10-31,7945.3,7442.1,6936.5,8218.3,3161787956,,54.03576388,,
1997-11-30,7443.1,7823.1,7334.8,7934.5,2294801508,,37.39870824,,
1997-12-31,7823.6,7908.3,7563.2,8209.6,2697491719,,23.72955257,,
1998-01-31,7908.3,7906.5,7391.6,8072.9,2872292482,,7.030957632,,
1998-02-28,7987.5,8545.7,7987.5,8616.7,2629297010,,30.20003432,,
1998-03-31,8528.8,8799.8,8377.3,8997.1,3094644343,,52.49781962,,
1998-04-30,8818.5,9063.4,8715.6,9287.3,3080314297,,73.56722425,,
1998-05-31,9106.5,8900,8761,9312,2588828589,,65.34439364,,
1998-06-30,8907.9,8952,8524.6,9155,3056835329,,52.79020352,,
1998-07-31,9011.6,8883.3,8786.5,9412.6,3201834561,,30.356201,,
1998-08-31,8868.1,7539.1,7517.7,8948.2,3399597715,,-78.56286717,,
1998-09-30,7583.1,7842.6,7379.7,8253.8,3770093247,,-130.6479561,,
1998-10-31,7749.4,8592.1,7399.8,8718.3,4060522572,,-115.6197704,,
1998-11-30,8645.7,9116.6,8573.6,9458,3034123292,,-73.40954004,,
1998-12-31,9039.6,9181.4,8610.6,9390.8,3424387223,,-45.54452569,,
1999-01-31,9212.8,9358.8,8994.3,9759.4,3657180465,,-20.84187075,,
1999-02-28,9405.4,9306.6,9025.4,9662.8,3283276694,,-14.0213082,,
1999-03-31,9315.3,9786.2,9163.4,10158.6,4060714261,,15.20375114,,
1999-04-30,9825.3,10789,9707.9,11072.3,4178165414,,90.29423839,,
1999-05-31,10788.8,10559.7,10373,11244.4,3582013511,,111.3603775,,
1999-06-30,10549.1,10970.8,10334.4,11120.2,3626880454,,138.075799,,
1999-07-31,10972.4,10655.2,10595,11321.6,3458555655,,120.2406158,,
1999-08-31,10654.8,10829.3,10487.3,11428.9,3568093981,,106.3943837,,
1999-09-30,10828.4,10337,10055.2,11218.4,3707977444,,53.00360572,,
1999-10-31,10335.7,10729.9,9884.2,10883.1,4247819610,,33.99649542,,
1999-11-30,10730.8,10877.8,10536.3,11112.8,4109329491,,21.82397348,,
1999-12-31,10876.5,11497.1,10859.7,11568.8,4018609185,,44.60724831,,
2000-01-31,11501.8,10940.5,10701.6,11750.3,4821629041,,12.9609426,,
2000-02-29,10937.7,10128.3,9836.06,11118.9,4574187369,,-67.48315355,,
2000-03-31,10128.1,10921.9,9731.81,11234.7,5970887097,,-71.66353462,,
2000-04-30,10863.3,10733.9,10201.5,11425.5,5239047252,,-90.30423718,,
2000-05-31,10749.4,10522.3,10258.8,10971.2,4570319640,,-118.3314879,,
2000-06-30,10532.3,10447.9,10335.5,10863,4364910329,,-141.7473255,,
2000-07-31,10450.4,10522,10393.1,10874.6,3710791776,,-151.2453279,,
2000-08-31,10523.8,11215.1,10518.3,11319.1,3757717223,,-111.6741473,,
2000-09-30,11219.5,10650.9,10567.3,11401.2,4654259909,,-123.4051608,,
2000-10-31,10659.1,10971.1,9651.68,10995.4,6252273325,,-109.9548293,,
2000-11-30,10966.2,10414.5,10292.4,11006.5,4808681449,,-137.1311256,,
2000-12-31,10416.8,10786.8,10299.2,10917.7,5150405641,,-128.7540013,,
2001-01-31,10790.9,10887.4,10468,11028,5626039747,,-115.5776272,,
2001-02-28,10884.8,10495.3,10294,11035.1,4081942667,,-131.2634419,,
2001-03-31,10493.2,9878.78,9106.54,10859.5,5797302326,,-178.2400252,,
2001-04-30,9877.16,10735,9375.72,10906.4,5167709050,,-147.9733946,,
2001-05-31,10734,10911.9,10673.2,11350,4507964740,,-113.8941949,,
2001-06-30,10913.6,10502.4,10394.7,11196.5,4608307800,,-116.3749289,,
2001-07-31,10505,10522.8,10120.9,10679.1,4350501786,,-113.9402211,,
2001-08-31,10527.4,9949.75,9869.14,10609.7,3865174075,,-146.1651409,,
2001-09-30,9946.98,8847.56,8062.34,10182.4,5207049382,,-231.8600989,,
2001-10-31,8845.97,9075.14,8732.14,9598.17,5468723056,,-261.1854988,,
2001-11-30,9087.45,9851.56,9014.46,9992.79,4378427993,,-218.0212847,,
2001-12-31,9848.93,10021.5,9703.9,10184.5,4058000507,,-169.8919463,,
2002-01-31,10021.7,9920,9529.46,10300.2,4715215495,,-138.1090324,,
2002-02-28,9923.04,10106.1,9580.32,10255.2,4394349355,,-99.56911484,,
2002-03-31,10111,10403.9,10111,10673.1,4373945708,,-51.45899335,,
2002-04-30,10402.1,9946.22,9811.57,10402.1,5096757124,,-47.96814869,,
2002-05-31,9944.9,9925.25,9802.23,10353.4,4790794094,,-44.64765709,,
2002-06-30,9923.94,9243.26,8926.57,9986.49,5824154587,,-83.69099625,,
2002-07-31,9239.25,8736.59,7532.66,9410.38,7955760203,,-135.8611859,,
2002-08-31,8732.58,8663.5,8030.82,9077.01,5734849071,,-165.5444658,,
2002-09-30,8659.27,7591.93,7460.78,8726.9,5697561541,,-242.9206914,,
2002-10-31,7593.04,8397.03,7197.49,8558.63,7781870317,,-225.8153812,,
2002-11-30,8395.64,8896.09,8298.68,8950.33,5538223518,,-169.4036423,,
2002-12-31,8902.95,8341.63,8242.91,9043.37,4724496338,,-158.159672,,
2003-01-31,8342.38,8053.81,7917.16,8869.29,5655588165,,-158.4385917,,
2003-02-28,8053.74,7891.08,7628.99,8152.53,4427989377,,-157.5811491,,
2003-03-31,7890.24,7992.13,7416.64,8522.18,5397348162,,-138.8634224,,
2003-04-30,7992.83,8480.09,7979.69,8559.77,5198309174,,-84.92423978,,
2003-05-31,8478.48,8850.26,8340.23,8868.33,5143361373,,-19.06003505,,
2003-06-30,8851.45,8985.44,8851.45,9352.77,5352016335,,35.8727609,,
2003-07-31,8983.66,9233.8,8871.2,9361.4,5244105085,,88.21541558,,
2003-08-31,9232.68,9415.82,8997.11,9499.97,4181936494,,131.7560068,,
2003-09-30,9416.67,9275.06,9230.47,9686.08,4884004381,,146.5978014,,
2003-10-31,9276.8,9801.12,9276.8,9850.01,5274191220,,184.8944834,,
2003-11-30,9802.46,9782.46,9585.5,9903.57,4292421359,,200.7004892,,
2003-12-31,9785.35,10453.9,9785.35,10462.4,4954522225,,245.1643309,,
2004-01-31,10452.7,10488.1,10367.4,10705.2,4996205403,,264.0335335,,
2004-02-29,10487.8,10583.9,10434.7,10753.6,4436584843,,269.2007398,,
2004-03-31,10582.2,10357.7,10007.5,10695.5,6096557327,,244.346076,,
2004-04-30,10357.5,10225.6,10219.2,10570.8,5484370200,,207.4255363,,
2004-05-31,10227.3,10188.5,9852.19,10386.3,4764277640,,170.4676883,,
2004-06-30,10187.2,10435.5,10134.9,10487.5,4924254318,,153.1659155,,
2004-07-31,10434,10139.7,9913.92,10448.1,5483505408,,114.1018535,,
2004-08-31,10138.5,10173.9,9783.91,10211.2,4516381499,,84.24518066,,
2004-09-30,10170.1,10080.3,9977.92,10363.4,5177046388,,53.37674789,,
2004-10-31,10082,10027.5,9708.4,10270.4,5847212966,,25.97444211,,
2004-11-30,10028.7,10428,10010.2,10602.8,6250225546,,31.05045774,,
2004-12-31,10425.8,10783,10418.6,10868.1,6515191653,,53.24268892,,
2005-01-31,10783.8,10489.9,10368.6,10867.4,6031059007,,43.51810018,,
2005-02-28,10489.7,10766.2,10489.6,10853.4,5740829904,,50.53703731,,
2005-03-31,10769,10503.8,10396.2,10984.5,6509018561,,33.18878815,,
2005-04-30,10504.6,10192.5,10000.5,10568.9,6566426202,,-1.719245143,,
2005-05-31,10192,10467.5,10075.5,10560.8,5405359615,,-8.383259339,,
2005-06-30,10462.9,10275,10253.5,10656.3,5590890718,,-26.8107816,,
2005-07-31,10273.6,10640.9,10175.4,10717.7,5453171925,,-15.94855099,,
2005-08-31,10641.8,10481.6,10349.4,10719.4,5763779368,,-20.77817385,,
2005-09-30,10481.4,10568.7,10351,10701.8,6008000387,,-19.41793962,,
2005-10-31,10569.5,10440.1,10156.5,10608.6,6834894029,,-27.9705413,,
2005-11-30,10437.5,10805.9,10388.8,10959.8,6394007999,,-10.67277145,,
2005-12-31,10806,10717.5,10709.4,10940.3,5972404221,,-7.040924706,,
2006-01-31,10718.3,10864.9,10661.2,11047.8,6656130280,,2.899251595,,
2006-02-28,10862.1,10993.4,10737.7,11159.2,5759103824,,15.05952436,,
2006-03-31,10993.2,11109.3,10922.7,11335,6681439280,,27.13542271,,
2006-04-30,11113,11367.1,11039.1,11417.7,5584036800,,47.51927765,,
2006-05-31,11367.8,11168.3,11030.5,11670.2,7297653200,,42.79439213,,
2006-06-30,11169,11150.2,10698.8,11285.8,6915326416,,34.0138356,,
2006-07-31,11149.3,11185.7,10683.3,11257.1,5548663680,,26.49465671,,
2006-08-31,11184.8,11381.2,11042.6,11407.1,4546816896,,30.3106922,,
2006-09-30,11382.8,11679.1,11323.8,11742,4494894352,,47.49722215,,
2006-10-31,11679,12080.7,11653,12167,5543222544,,78.67280866,,
2006-11-30,12080.2,12221.9,11965.3,12361,4722838008,,100.1847581,,
2006-12-31,12221,12463.2,12090,12529.9,4336607552,,120.671842,,
2007-01-31,12459.5,12621.7,12337.4,12657,4992601600,,133.8834551,,
2007-02-28,12617.2,12268.6,12086,12795.9,4347410528,,108.8881052,,
2007-03-31,12265.6,12354.3,11939.6,12511,5632851904,,89.01068151,,
2007-04-30,12354.5,13062.9,12324.3,13162,4819809060,,112.9322316,,
2007-05-31,13062.8,13627.6,13041.3,13673.1,4992619767,,153.6113656,,
2007-06-30,13628.7,13408.6,13251.5,13692,5224570597,,152.2973465,,
2007-07-31,13409.6,13212,13199.8,14022,5512064484,,125.8141149,,
2007-08-31,13211.1,13357.7,12517.9,13695.8,6199185358,,106.5016338,,
2007-09-30,13358.4,13895.6,13021.9,13924.8,4328676932,,117.4825814,,
2007-10-31,13895.7,13930,13407.5,14198.1,5010929565,,114.4752634,,
2007-11-30,13924.2,13371.7,12724.1,13924.2,5980232601,,64.77237851,,
2007-12-31,13368.2,13264.8,13092,13780.1,4310312383,,17.0667884,,
2008-01-31,13261.8,12650.4,11634.8,13279.5,7459824055,,-59.31249322,,
2008-02-29,12638.2,12266.4,12069.5,12767.7,5720329027,,-134.8211861,,
2008-03-31,12264.4,12262.9,11731.6,12622.1,6229017541,,-181.2360146,,
2008-04-30,12266.6,12820.1,12266.5,13010,5050809902,,-170.7865928,,
2008-05-31,12818.3,12638.3,12442.6,13136.7,4530791067,,-172.015533,,
2008-06-30,12637.7,11350,11287.5,12638.1,5309933092,,-250.7220079,,
2008-07-31,11344.6,11378,10827.7,11698.2,5523442336,,-289.28934,,
2008-08-31,11379.9,11543.5,11221.5,11867.1,3578224301,,-291.2421942,,
2008-09-30,11545.6,10850.7,10365.5,11790.2,6302320358,,-324.254332,,
2008-10-31,10847.4,9325.01,7882.51,10882.5,8361911096,,-427.4173291,,
2008-11-30,9326.04,8829.04,7449.38,9651.01,6262885066,,-502.4530556,,
2008-12-31,8826.89,8776.39,8141.04,9026.41,5701891354,,-526.4888182,,
2009-01-31,8772.25,8000.86,7909.03,9088.06,6261961262,,-562.2313353,,
2009-02-28,8000.62,7062.93,7033.62,8315.07,7134341690,,-612.5202873,,
2009-03-31,7056.48,7608.92,6469.95,7930.69,10561063894,,-573.1940675,,
2009-04-30,7606.13,8168.12,7483.87,8307.51,7795909336,,-477.610883,,
2009-05-31,8167.41,8500.33,8099.31,8591.93,6614792069,,-365.1749511,,
2009-06-30,8501.53,8447,8259.43,8877.93,5524100354,,-271.8420755,,
2009-07-31,8447.53,9171.61,8087.19,9246.43,4902335492,,-145.1093927,,
2009-08-31,9173.65,9496.28,9116.52,9628.77,4042188535,,-29.27839707,,
2009-09-30,9492.32,9712.28,9252.93,9917.99,4478504685,,66.77924579,,
2009-10-31,9711.6,9712.73,9430.46,10119.5,5151146842,,131.499733,,
2009-11-30,9712.13,10344.8,9678.95,10495.6,3813529922,,213.1947417,,
2009-12-31,10343.8,10428,10235.6,10580.3,4174011218,,265.732949,,
2010-01-31,10430.7,10067.3,10043.8,10729.8,4388026634,,268.3077785,,
2010-02-28,10069,10325.3,9835.09,10438.5,4279668738,,278.3040146,,
2010-03-31,10326.1,10856.6,10326.1,10955.5,4355611517,,309.234882,,
2010-04-30,10857.3,11008.6,10844.1,11258,4237511255,,326.7548746,,
2010-05-31,11009.6,10136.6,9774.48,11177.7,5605683456,,268.8567356,,
2010-06-30,10133.9,9774.02,9753.84,10594.2,4941688684,,198.6203044,,
2010-07-31,9773.27,10465.9,9614.32,10585,4199014665,,191.1728583,,
2010-08-31,10468.8,10014.72,9936.62,10719.94,4081344058,,150.0875987,,
2010-09-30,10016.01,10788.05,10016.01,10948.88,3764965610,,167.875854,,
2010-10-31,10789.72,11118.49,10711.12,11247.6,3787264851,,192.98557,,
2010-11-30,11120.3,11006.02,10929.28,11451.53,3808125402,,192.6626082,,
2010-12-31,11007.23,11577.51,11007.23,11625,3253319684,,219.6254793,,
2011-01-31,11577.43,11891.93,11573.87,12020.52,3681744272,,245.3709657,,
2011-02-28,11892.5,12226.34,11892.5,12391.29,3220478620,,269.7202631,,
2011-03-31,12226.49,12319.73,11555.48,12383.46,3851824889,,275.9219456,,
2011-04-30,12321.02,12810.54,12093.89,12832.83,3321114294,,295.1574861,,
2011-05-31,12810.16,12569.79,12309.52,12876,3578011273,,274.1948638,,
2011-06-30,12569.41,12414.34,11862.53,12569.49,3876448867,,233.9544082,,
2011-07-31,12412.07,12143.24,12083.45,12753.89,3070041318,,175.8267092,,
2011-08-31,12144.22,11613.53,10604.07,12282.42,6188864691,,92.63015193,,
2011-09-30,11613.3,10913.38,10597.14,11716.84,4396505126,,-13.00598458,,
2011-10-31,10912.1,11955.01,10404.49,12284.31,3907750464,,-15.98322001,,
2011-11-30,11951.53,12045.68,11231.56,12187.51,3392029438,,-15.11139007,,
2011-12-31,12046.21,12217.56,11735.19,12328.47,3147686104,,-6.655668894,,
2012-01-31,12221.19,12632.91,12221.19,12841.95,2985259034,,21.66308173,,
2012-02-29,12632.76,12952.07,12632.76,13055.75,2715759256,,54.75908307,,
2012-03-31,12952.29,13212.04,12734.86,13289.08,3206254624,,85.21225098,,
2012-04-30,13211.36,13213.63,12710.56,13297.11,2589863440,,95.72911278,,
2012-05-31,13214.16,12393.45,12311.56,13338.66,3053335704,,40.53734526,,
2012-06-30,12391.56,12880.09,12035.09,12898.94,2921381080,,30.35973214,,
2012-07-31,12879.71,13008.68,12492.25,13128.64,2445827432,,26.01053573,,
2012-08-31,13007.47,13090.84,12778.9,13330.76,1753508288,,22.52013266,,
2012-09-30,13092.15,13437.13,12977.09,13653.24,2576023225,,36.55580892,,
2012-10-31,13437.66,13096.46,13039.86,13661.87,2474356528,,16.9172184,,
2012-11-30,13099.19,13025.58,12471.49,13290.75,2685636776,,-5.619453028,,
2012-12-31,13027.73,13104.14,12883.89,13365.86,2666976408,,-19.24145632,,
2013-01-31,13104.3,13860.58,13104.3,13969.99,2787270128,,16.74274272,,
2013-02-28,13860.58,14054.49,13784.01,14149.15,2490243880,,45.99528663,,
2013-03-31,14054.49,14578.54,13937.6,14585.1,2546588736,,90.45902382,,
2013-04-30,14578.54,14839.8,14434.43,14887.51,2921359544,,125.1491614,,
2013-05-31,14839.8,15115.57,14687.05,15542.4,2773132432,,152.5356358,,
2013-06-30,15123.55,14909.6,14551.27,15340.09,2929583760,,142.8174904,,
2013-07-31,14911.6,15499.54,14858.93,15634.32,2574668888,,160.8199363,,
2013-08-31,15503.85,14810.31,14760.41,15658.43,2332090866,,113.2532117,,
2013-09-30,14801.55,15129.67,14777.48,15709.58,2371713232,,91.19025802,,
2013-10-31,15132.49,15545.75,14719.43,15721,2207766048,,92.23375387,,
2013-11-30,15558.01,16086.41,15522.18,16174.51,1821575428,,115.445408,,
2013-12-31,16087.12,16576.66,15703.79,16588.25,2057590344,,147.8546692,,
2014-01-31,16572.17,15698.85,15617.55,16573.07,2178618104,,96.68648132,,
2014-02-28,15697.69,16321.71,15340.69,16398.95,2069116384,,91.36477409,,
2014-03-31,16321.71,16457.66,16046.99,16505.7,2096300160,,83.77602789,,
2014-04-30,16457.66,16580.84,16015.32,16631.47,1988108520,,74.15826614,,
2014-05-31,16580.84,16705.45,16341.43,16735.35,1645210496,,63.69517327,,
2014-06-30,16705.45,16826.6,16674.23,16977.85,1754229284,,52.88475256,,
2014-07-31,16826.6,16563.3,16563.3,17151.36,1691439988,,17.76809769,,
2014-08-31,16563.3,17098.45,16334.67,17153.8,1483691768,,20.17235581,,
2014-09-30,17098.45,17042.9,16934.43,17350.64,1870609232,,8.224889207,,
2014-10-31,17040.46,17390.52,15855.12,17395.54,2313423493,,13.61896687,,
2014-11-30,17390.9,17828.24,17278.36,17894.83,1516495183,,35.31855317,,
2014-12-31,17827.27,17823.07,17067.59,18103.45,2217010716,,37.75588498,,
2015-01-31,17823.07,17164.95,17136.3,17951.78,2173990171,,-13.76355701,,
2015-02-28,17169.99,18132.7,17037.76,18244.38,1751783672,,7.389269783,,
2015-03-31,18134.05,17776.12,17579.27,18288.63,2471552736,,-11.54968774,,
2015-04-30,17778.52,17840.52,17585.01,18175.56,2178914048,,-27.73230334,,
2015-05-31,17859.27,18010.68,17733.12,18351.36,1833479464,,-34.5264141,,
2015-06-30,18017.82,17619.51,17576.5,18188.81,2219634160,,-70.82390996,,
2015-07-31,17638.12,17689.86,17399.17,18137.12,2040549816,,-94.09623109,,
2015-08-31,17696.74,16528.03,15370.33,17704.76,2727232024,,-186.4050362,,
2015-09-30,16528.03,16284.7,15942.37,16933.43,2724581832,,-258.1042128,,
2015-10-31,16278.62,17663.54,16013.66,17799.96,2609808352,,-209.0157129,,
2015-11-30,17672.62,17719.92,17210.43,17977.85,2299409048,,-170.7130563,,
2015-12-31,17719.72,17425.03,17116.73,17901.58,2521670424,,-163.206787,,
2016-01-31,17405.48,16466.3,15450.56,17405.48,2846597112,,-217.3893243,,
2016-02-29,16453.63,16516.5,15503.01,16795.98,2492351704,,-242.5138427,,
2016-03-31,16545.67,17685.09,16545.67,17790.11,2407923072,,-176.1825137,,
2016-04-30,17661.74,17773.64,17484.23,18167.63,2097246576,,-124.5297034,,
2016-05-31,17783.78,17787.2,17331.07,17934.61,1879426512,,-89.28668805,,
2016-06-30,17754.55,17929.99,17063.08,18016,2350391976,,-57.72585229,,
2016-07-31,17924.24,18432.24,17713.45,18622.01,1819018224,,-7.055940196,,
2016-08-31,18434.5,18400.88,18247.79,18668.44,1695875316,,18.89730856,,
2016-09-30,18396.57,18308.15,17992.21,18551.54,2101349840,,24.03855856,,
2016-10-31,18279.6,18142.42,17959.95,18399.96,1795938104,,11.15225993,,
2016-11-30,18158.24,19123.58,17883.56,19225.29,2108095180,,60.80858633,,
2016-12-31,19149.2,19762.6,19138.79,19987.63,1954710848,,125.0891812,,
2017-01-31,19872.86,19864.09,19677.94,20125.58,1775460496,,160.5772769,,
2017-02-28,19923.81,20812.24,19831.09,20851.33,1685577328,,229.8243223,,
2017-03-31,20957.29,20663.22,20412.8,21169.11,2094144796,,246.0581367,,
2017-04-30,20665.17,20940.51,20379.55,21070.9,1472121732,,254.8585734,,
2017-05-31,20962.73,21008.65,20553.45,21112.32,1830950620,,244.6102409,,
2017-06-30,21030.55,21349.63,20994.22,21535.03,2196607820,,239.8142387,,
2017-07-31,21392.3,21891.12,21279.3,21929.8,1587604272,,250.9365604,,
2017-08-31,21961.42,21948.1,21600.34,22179.11,1780648596,,239.9608973,,
2017-09-30,21981.77,22405.09,21709.63,22419.51,1899156824,,240.6907919,,
2017-10-31,22423.47,23377.24,22416,23485.25,1868258276,,281.0469659,,
2017-11-30,23442.9,24272.35,23242.75,24327.82,1919923828,,338.567511,,
2017-12-31,24305.4,24719.22,23921.9,24876.07,2052647896,,374.4537359,,
2018-01-31,24809.35,26149.39,24741.7,26616.71,2416254904,,456.7972258,,
2018-02-28,26083.04,25029.2,23360.29,26306.7,2614875200,,400.1434973,,
2018-03-31,25024.04,24103.11,23509.06,25449.15,2671145288,,270.8138877,,
2018-04-30,24076.6,24163.15,23344.52,24858.97,2269646184,,165.0273888,,
2018-05-31,24117.29,24415.84,23531.31,25086.49,2071413808,,91.46110089,,
2018-06-30,24542.09,24271.41,23997.21,25402.83,2430588384,,16.39455431,,
2018-07-31,24161.53,25415.19,24077.56,25587.24,1832485560,,26.49597329,,
2018-08-31,25461.63,25964.82,24965.77,26167.94,1561862712,,51.47183539,,
2018-09-30,25916.07,26458.31,25754.32,26769.16,1779576676,,80.76139594,,
2018-10-31,26598.36,25115.76,24122.23,26951.81,2411410703,,-6.13656308,,
2018-11-30,25142.08,25538.46,24268.74,26277.82,2169998321,,-48.63515632,,
2018-12-31,25779.57,23327.46,21712.53,25980.21,2667842452,,-229.0429726,,
2019-01-31,23058.61,24999.67,22638.41,25109.62,2160426552,,-238.0929167,,
2019-02-28,25025.31,25916,24883.04,26241.42,1598736628,,-186.9604871,,
2019-03-31,26019.67,25928.68,25208,26155.98,2000455048,,-158.0300692,,
2019-04-30,26075.1,26592.91,26062.59,26695.96,1586184203,,-102.591441,,
2019-05-31,26639.06,24815.04,24809.51,26689.39,1808655690,,-189.0594548,,
2019-06-30,24830.16,26599.96,24680.57,26907.37,1805281186,,-132.1391672,,
2019-07-31,26805.86,26864.27,26616.21,27398.68,1444553644,,-85.07033174,,
2019-08-31,26879.86,26403.28,25339.6,27175.59,1841965440,,-92.73668071,,
2019-09-30,26198.26,26916.83,25978.22,27306.73,1675867144,,-71.9038685,,
2019-10-31,26962.54,27046.23,25743.46,27204.36,1660483398,,-58.65209669,,
2019-11-30,27142.95,28051.41,27142.95,28174.97,1457404520,,5.177259676,,
2019-12-31,28109.74,28538.44,27325.13,28701.66,1601033288,,64.28270334,,
2020-01-31,28638.97,28256.03,28169.53,29373.62,1663902059,,68.07850848,,
2020-02-29,28319.65,25409.36,24681.01,29568.57,2049965061,,-126.791926,,
2020-03-31,25590.51,18591.93,18213.65,27102.34,3236103641,,-689.0827227,,
